Molecule ChEMBL ID,Smiles,Standard Relation,Standard Value
CHEMBL324700,CCS(=O)(=O)c1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,'>',10000.0
CHEMBL348390,c1ccc(-c2nn(-c3ccccc3)c3c2CCCCC3)cc1,'=',170.0
CHEMBL184764,CS(=O)(=O)c1ccc2c(Sc3ccc(F)cc3F)c(C#N)[nH]c2c1,'=',940.0
CHEMBL326291,Cc1cc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)ccc1Cl,'=',11.0
CHEMBL52454,CS(=O)(=O)c1ccc(-c2ccccc2-c2ccc(F)c(Cl)c2)cc1,'=',363.08
CHEMBL300601,Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1C,'=',22.91
CHEMBL277385,CS(=O)(=O)c1ccc(-c2sc(CCc3ccccc3)nc2-c2ccc(F)cc2)cc1,'=',32.0
CHEMBL110331,Cc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)n1,'=',420.0
CHEMBL2018673,COc1ccc(Cc2nn(Cc3n[nH]c(=S)n3C)c(=O)c3c(C)noc23)cc1,'=',2100.0
CHEMBL2018667,Cc1noc2c(Cc3ccccc3)nn(Cc3n[nH]c(=S)n3C)c(=O)c12,'=',5500.0
CHEMBL1288602,COc1cc(C)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2,'=',3330.0
CHEMBL1288641,CCc1cc(C)c2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2,'=',270.0
CHEMBL1290564,Cc1cc(OC(F)(F)F)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2,'=',16.0
CHEMBL1288730,Cc1cc(Cl)c(C)c2c1OC(C(F)(F)F)C(C(=O)O)=C2,'=',210.0
CHEMBL1290803,CCc1cc(OC(F)(F)F)cc2c1O[C@@H](C(F)(F)F)C(C(=O)O)=C2,'=',860.0
CHEMBL161728,Cc1nc(C2CCCCCC2)c(-c2ccc(S(C)(=O)=O)cc2)o1,'=',280.0
CHEMBL108978,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cc3ccccc3cn2)cc1,'=',1200.0
CHEMBL29839,COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,'=',8.0
CHEMBL2380866,Cc1onc(-c2ccc(Cl)o2)c1-c1ccc(F)cc1,'=',17200.0
CHEMBL1766289,CS(=O)(=O)c1ccc(-n2nc(CNC(=O)NC34CC5CC(CC(C5)C3)C4)cc2-c2ccccc2)cc1,'>',10000.0
CHEMBL1766297,NS(=O)(=O)c1ccc(-n2nc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2-c2ccccc2)cc1,'=',2000.0
CHEMBL1766298,NS(=O)(=O)c1ccc(-n2nc(CCNC(=O)Nc3cccc(C(F)(F)F)c3)cc2-c2ccccc2)cc1,'=',1000.0
CHEMBL1766288,NS(=O)(=O)c1ccc(-n2nc(CCCNC(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ccccc2)cc1,'=',900.0
CHEMBL423296,COc1ccc2c(c1)c(Cc1nc(-c3ccc(Br)cc3)cs1)c(C)n2C(=O)c1ccc(Cl)cc1,'=',0.3
CHEMBL568719,CC(=O)OCO/N=[N+](\[O-])N(C)CCOC(=O)Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,'=',3500.0
CHEMBL568723,CC(=O)OCO/N=[N+](\[O-])N1CCC[C@H]1COC(=O)Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1,'=',900.0
CHEMBL459932,CCCCCCC(Sc1nc(Cl)cc(Oc2ccc3ncccc3c2)n1)C(=O)O,'>',10.0
CHEMBL459721,CCCCCCC(Sc1nc(Cl)cc(Nc2ccc3ncccc3c2)n1)C(=O)O,'>',10.0
CHEMBL4758387,COc1cc(/C=N/Nc2nc(-c3ccc(S(C)(=O)=O)cc3)cs2)cc(OC)c1O,'>',100000.0
CHEMBL4800449,Brc1ccc(OCCOc2nc3ccccc3s2)cc1,'=',500.0
CHEMBL293492,O=C/C=C/c1ccccc1,'=',245000.0
CHEMBL463559,C=C1C(=O)O[C@@H]2/C=C(\C)[C@@H]3O[C@@H]3/C=C(/C(=O)OC)[C@H](O)[C@@H](OC(=O)[C@]3(C)O[C@@H]3C)[C@@H]12,'=',1100.0
CHEMBL458470,O=C(O)[C@H]1O[C@@H](Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O,'=',8000.0
CHEMBL298208,Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)c(F)c1,'=',250.0
CHEMBL4862239,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1cccc(OCc2ccccc2)c1,'=',286100.0
CHEMBL281910,COC(=O)c1cc2cc(S(C)(=O)=O)ccc2n1C(=O)c1ccc(Br)cc1,'>',20000.0
CHEMBL155675,COc1ccc(-n2nc(-c3ccc(Cl)cc3)c3c2CCCCC3)cc1,'=',1560.0
CHEMBL389485,CCCS(=O)(=O)Nc1ccncc1Oc1ccccc1,'>',100000.0
CHEMBL2171267,CCCCCCN(C)C(=O)n1c2ccc(Cl)cc2c2ccc(C(C)C(=O)O)cc21,'>',100000.0
CHEMBL2171262,CCCCCCNC(=O)n1c2ccc(Cl)cc2c2ccc(C(C)C(=O)O)cc21,'>',100000.0
CHEMBL2171273,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccccc12,'>',100000.0
CHEMBL4290946,NS(=O)(=O)c1ccc(-c2cc(-c3ccccc3)no2)cc1,'=',10790.0
CHEMBL4277907,C[Si](C)(C)c1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,'=',130.0
CHEMBL4282329,C[Si](C)(C)c1onc(-c2ccc(F)cc2)c1-c1ccc(S(N)(=O)=O)cc1,'=',930.0
CHEMBL4278979,COC(=O)c1onc(-c2ccc(F)cc2)c1-c1ccc(S(C)(=O)=O)cc1,'>',100000.0
CHEMBL4277468,COc1ccc(-n2c(SCc3cn(-c4ccc(Br)cc4)nn3)nc3ccccc3c2=O)cc1,'=',670.0
CHEMBL4277505,COc1ccc(-n2c(SCc3cc(-c4ccc(OC)c(OC)c4)no3)nc3ccccc3c2=O)cc1,'=',770.0
CHEMBL4291556,COc1ccc(-n2c(SCc3cc(-c4ccc(Cl)cc4)no3)nc3ccccc3c2=O)cc1,'=',630.0
CHEMBL374427,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(S(N)(=O)=O)cc4)n3)c2)CCOCC1,'=',100.0
CHEMBL4170508,CS(=O)(=O)c1ccc(C2C(c3ccccc3)=NOC23COc2ccccc2C3=O)cc1,'=',90.0
CHEMBL2158360,CC(Oc1cc(=O)oc2ccccc12)C(=O)Nc1ccc(C(F)(F)F)cc1C#N,'=',50250.0
CHEMBL405319,Nc1cccnc1NC(=O)c1ccc(C(F)(F)F)cc1,'>',100000.0
CHEMBL2146750,CC1CCN([C@H](c2ccc(F)cc2)c2ccc([C@@H](C)C(=O)O)cc2-c2ccc(C(F)(F)F)cc2)CC1,'=',27000.0
CHEMBL3322397,CS(=O)(=O)c1ccc(N2CCN=C2c2cccc(Br)c2)cc1,'=',6800.0
CHEMBL3322401,Cc1cccc(C2=NCCN2c2ccc(S(C)(=O)=O)cc2)c1,'>',10000.0
CHEMBL500935,NS(=O)(=O)c1ccc(-c2[nH]c3ccc(Cl)cc3c2-c2ccccc2Cl)cc1,'=',100.0
CHEMBL500674,NS(=O)(=O)c1ccc(-c2[nH]c3ccc(Cl)cc3c2-c2ccc(Cl)cc2)cc1,'=',0.5395
CHEMBL3410360,NS(=O)(=O)c1ccc(N2N=C3c4ccccc4OCC3C2c2ccc(Cl)cc2)cc1,'=',8240.0
CHEMBL3410344,NS(=O)(=O)c1ccc(N2N=C3c4ccccc4CCC3C2c2ccccc2F)cc1,'=',11890.0
CHEMBL3410357,COc1ccc(C2C3COc4ccccc4C3=NN2c2ccc(S(N)(=O)=O)cc2)cc1,'=',1020.0
CHEMBL117946,CS(=O)(=O)c1ccc(-n2c(-c3ccc(F)cc3)cnc2Cl)cc1,'>',10000.0
CHEMBL111518,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(c2)OCO3)cc1,'=',23.99
CHEMBL296318,C[S+]([O-])c1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1,'>',100000.0
CHEMBL42174,CN(C)c1cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)ccc1Cl,'=',1040.0
CHEMBL2311577,CC(C)Cc1ccc(C(C)C(=O)OCCNS(=O)(=O)c2cccc3c(N(C)C)cccc23)cc1,'=',9200.0
CHEMBL1682233,CS(=O)(=O)c1ccc(-c2nnnn2-c2ccc(Cl)cc2)cc1,'=',110000.0
CHEMBL320998,Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)n1C1CCC(F)CC1,'=',524.81
CHEMBL119089,CS(=O)(=O)c1ccc(-c2c(Cl)ncn2-c2ccc(F)cc2)cc1,'>',10000.0
CHEMBL117855,CC(C)c1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,'=',39.0
CHEMBL324825,C=CCc1ncn(-c2ccc(S(C)(=O)=O)cc2)c1-c1ccc(F)cc1,'>',10000.0
CHEMBL1682202,O=C(O)c1cccc(Nc2ccc(C(F)(F)F)cc2)c1,'>',100000.0
CHEMBL2018671,CCn1c(Cn2nc(Cc3ccc([N+](=O)[O-])cc3)c3onc(C)c3c2=O)n[nH]c1=S,'=',9200.0
CHEMBL2018672,Cc1noc2c(Cc3ccc([N+](=O)[O-])cc3)nn(Cc3n[nH]c(=S)n3-c3ccccc3)c(=O)c12,'>',100000.0
CHEMBL4542774,O=C1NC(=S)S/C1=C\c1ccc(OCc2cn(-c3ccc(Br)cc3)nn2)cc1,'=',110.0
CHEMBL4579799,O=C1NC(=S)S/C1=C\c1ccc(OCc2cn(Cc3ccc(Br)cc3)nn2)cc1,'=',110.0
CHEMBL2347675,CCS(=O)(=O)c1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,'=',310.0
CHEMBL4456191,CCO/C=N/c1nnc(-c2ccc(Cl)cc2)o1,'=',100.0
CHEMBL4445036,COc1ccc(-c2c(-c3ccc(F)cc3)noc2N)cc1,'>',50000.0
CHEMBL443791,Cc1cc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)ccc1F,'=',5.0
CHEMBL16698,COC(=O)CCSc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1,'>',20000.0
CHEMBL45583,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)cnc2OCC2(O)CCCC2)cc1,'<',200.0
CHEMBL4760459,Cc1ccc(Nc2nc(/C=C/c3ccccc3)nc3cc(Br)ccc23)cc1,'>',50000.0
CHEMBL4792690,COc1ccc(Nc2nc(/C=C/c3ccccc3)nc3ccccc23)cc1,'=',37300.0
CHEMBL457145,CC(C)=CCc1cc(/C=C/c2cc(O)cc(O)c2)ccc1O,'=',9500.0
CHEMBL1814707,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1Cl.[Na+],'=',2000.0
CHEMBL1814724,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1-c1ccc(F)cc1.[Na+],'=',36000.0
CHEMBL76154,Cc1cccc(C)c1Nc1ccccc1CC(=O)O,'=',47.0
CHEMBL259218,Cc1ccc(Nc2c(Cl)cccc2Cl)c(CC(=O)O)c1,'=',47.0
CHEMBL4098600,CC(=O)c1cccc(OC(=O)c2c(-c3ccccc3)sc3c2CCCC3)c1,'=',310.0
CHEMBL4069250,CC(=O)Nc1ccc(OC(=O)c2c(-c3ccccc3)sc3c2CCCC3)cc1,'=',1400.0
CHEMBL447148,NS(=O)(=O)c1ccc(C#Cc2ccc(=O)n(C(F)F)c2)cc1,'=',6000.0
CHEMBL521440,CS(=O)(=O)c1ccccc1C#Cc1ccc(=O)n(C(F)F)c1,'=',9400.0
CHEMBL455837,CS(=O)(=O)c1ccc(-n2nncc2-c2ccc(Cl)cc2)cc1,'=',40.0
CHEMBL452660,CS(=O)(=O)c1ccc(-n2cc(-c3ccc(Cl)cc3)nn2)cc1,'=',190.0
CHEMBL458026,COc1ccc(-c2cn(-c3ccc(S(C)(=O)=O)cc3)nn2)cc1,'=',2500.0
CHEMBL2087942,CS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccc(F)cc2)cc1,'=',45400.0
CHEMBL357002,CSc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)c(CO)c2)cc1,'=',235.0
CHEMBL302771,CS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(F)cc2)cc1,'=',510.5
CHEMBL1164396,COc1ccc2c(c1)c1c(n2C(=O)c2ccc(Br)cc2)CCN(CCCOc2cc(F)cc(C3(OC)CCOCC3)c2)C1.Cl,'=',85400.0
CHEMBL157129,COc1ccc(-n2nc(-c3ccc(Cl)cc3)c3c2CCC(O)C3)cc1,'=',460.0
CHEMBL281653,COc1ccc2c(c1)c(CC(=O)NC[C@@H](C)O)c(C)n2C(=O)c1ccc(Cl)cc1,'=',330.0
CHEMBL119433,CN(C(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2)C1CC1,'=',1000.0
CHEMBL119472,CCCCNC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,'=',220.0
CHEMBL2171252,C[C@@H](C(=O)O)c1ccc2c3cc(Cl)ccc3n(C(=O)c3ccc(Cl)cc3)c2c1,'>',100000.0
CHEMBL2171248,CC(C(=O)O)c1ccc2c3cc(Cl)ccc3n(C(=O)c3cscn3)c2c1,'>',100000.0
CHEMBL2171243,CC(C(=O)O)c1ccc2c3cc(Cl)ccc3n(C(=O)c3cccc(Cl)c3)c2c1,'>',100000.0
CHEMBL329120,Cc1cnc(-c2cccnc2)c(-c2ccc(S(C)(=O)=O)cc2)c1,'=',350.0
CHEMBL2063728,CC(C(=O)O)c1ccc(N[C@H]2CCC[C@@H]2O)cc1F,'=',14000.0
CHEMBL2063854,CC(C(=O)O)c1ccc(Cc2ccoc2)cc1F,'=',4000.0
CHEMBL43737,Cc1ccc(-n2c(C)ccc2-c2ccc(S(C)(=O)=O)cc2)cc1,'=',40.0
CHEMBL44283,Cc1c(Cl)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,'=',50.0
CHEMBL333170,CCc1ncn(-c2ccc(S(C)(=O)=O)cc2)c1-c1ccc(F)cc1,'>',10000.0
CHEMBL144787,CS(=O)(=O)Nc1cc2c(cc1SC1CCCCC1)C(=O)CC2,'=',50.0
CHEMBL39013,Cc1nc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)sc1C,'=',1700.0
CHEMBL43645,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccc2F)cc1,'=',398.11
CHEMBL119852,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2cccc(F)c2)cc1,'=',65.0
CHEMBL332725,CCOc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1F,'=',25.0
CHEMBL27975,NS(=O)(=O)c1ccc(-n2ncc(Br)c2-c2ccc(Cl)cc2)cc1,'=',30.9
CHEMBL144920,CCCC#CCSc1ccccc1OC(C)=O,'=',3000.0
CHEMBL1956386,NS(=O)(=O)c1ccc(-n2nnnc2-c2ccc(C(F)(F)F)cc2)cc1,'>',100000.0
CHEMBL1956393,CS(=O)(=O)c1ccc(-n2nnnc2-c2ccc(Cl)cc2)cc1,'=',32000.0
CHEMBL1939436,O=C(O)/C=C/c1ccc2c(c1)O[C@@H](C(=O)O)[C@@H](c1cc(O)cc(O)c1)O2,'=',25600.0
CHEMBL3809958,CC(C)[C@H](NC(=O)[C@H](C)NC(=O)CN)C(=O)O,'=',200.0
CHEMBL3965233,Cc1cc(C)c2c(=O)n(CN3CCN(C4CCCCC4)CC3)sc2n1,'=',358800.0
CHEMBL3903347,Cc1cc(C)c2c(=O)n(CCC(=O)N3CCN(c4ccccc4)CC3)sc2n1,'=',368200.0
CHEMBL3933250,Cc1cc(C)c2c(OC(C)C(=O)O)nsc2n1,'=',218776.16
CHEMBL3924311,Cc1cc(C)c2c(OCCCC(=O)O)nsc2n1,'=',245470.89
CHEMBL1775089,O=[N+]([O-])c1ccc(Oc2ccc(OCCN3CCCC3)cc2)cc1,'=',35300.0
CHEMBL1950019,CCc1cc(C(=O)c2[nH]c3cc(Cl)ccc3c2CC(=O)O)ncc1Cl,'=',30.7
CHEMBL3099218,CC(C)(C)c1cc(/C=N/NC(=O)c2cccnc2)c(O)c(C(C)(C)C)c1,'=',8800.0
CHEMBL3774876,CCCNC(=O)Oc1cccc(-c2ccc(C(C)C(=O)O)cc2F)c1,'>',100000.0
CHEMBL3775475,CCCCCCNC(=O)Oc1ccc(-c2ccc(C(C)C(=O)O)cc2F)cc1,'>',100000.0
CHEMBL3775770,CCCCCCNC(=O)Oc1cccc(-c2ccc(CC(=O)O)cc2F)c1,'=',240.0
CHEMBL3774686,CCCCCCNC(=O)Oc1cccc(-c2ccc(C(C)C(=O)O)cc2)c1,'=',690.0
CHEMBL3237068,COc1ccc(-n2nc(C(=O)Nc3ccc(Cl)cc3)nc2-c2cc(OC)c(OC)c(OC)c2)cc1,'>',100000.0
CHEMBL3233599,CN1C(=O)C(c2ccccc2)=C(c2ccc(S(N)(=O)=O)cc2)C1=O,'=',36.0
CHEMBL1288640,C#Cc1cc(Cl)c2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2,'=',26.0
CHEMBL4540796,Cc1ccc(C(=O)NCCc2c[nH]c3ccccc23)c(O)c1,'=',16440.0
CHEMBL4762525,Cc1ccc(O)c(C(=O)NCCc2c[nH]c3ccccc23)c1,'>',40000.0
CHEMBL3740105,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccc(C(=O)Nc5ccc6c(c5)C(C)(C)CCC6(C)C)cc4)c(OCCOC(=O)c4ccc(C(=O)Nc5ccc6c(c5)C(C)(C)CCC6(C)C)cc4)cc23)c1,'>',10000.0
CHEMBL2158358,CC(Oc1cc(=O)oc2ccccc12)C(=O)Nc1ccc(F)cc1F,'=',16830.0
CHEMBL3774963,NS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NCc3ccc(I)cc3)n2)cc1,'=',13000.0
CHEMBL3596282,COc1ccc(N2CCN(CC3=NO[C@@H]4CCCC[C@@H]4[C@H]3c3ccccc3)CC2)cc1,'=',1800.0
CHEMBL436494,CCOc1cccc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)c1,'=',900.0
CHEMBL373514,CS(=O)(=O)c1ccc(-n2nc(COc3cccc(N4CCOCC4)c3)cc2-c2ccccc2)cc1,'=',920.0
CHEMBL5271889,NS(=O)(=O)c1ccc(-n2nc(C(=O)NNC(=O)c3cccc(C(F)(F)F)c3)cc2-c2ccccc2)cc1,'=',520.0
CHEMBL5279631,CCc1cc(OC)c(OC)c(OC)c1,'=',180.0
CHEMBL3809922,COC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](N)C(C)C,'=',10000.0
CHEMBL3809760,CC(C)[C@H](NC(=O)[C@H](C)NC(=O)CNC(=O)OCc1ccccc1)C(=O)O,'=',3000.0
CHEMBL4758581,Cc1c(Nc2ccc(S(=O)(=O)N3CCN(C)CC3)cc2F)nc2ccc(Nc3cnn(C4CC4)c3)cn2c1=O,'=',800.0
CHEMBL3087872,Cc1ccc2c(c1)oc(=O)n2Cc1cn(-c2ccc(F)cc2)nn1,'=',2400.0
CHEMBL3087873,Cc1ccc2oc(=O)n(Cc3cn(-c4ccc(Br)cc4)nn3)c2c1,'=',2780.0
CHEMBL3087875,O=c1oc2ccc(Cl)cc2n1Cc1cn(-c2ccc(Cl)cc2)nn1,'=',2700.0
CHEMBL225463,CS(=O)(=O)c1ccc(-n2nc(COc3ccc4c(c3)OCO4)cc2-c2ccccc2)cc1,'=',450.0
CHEMBL4456497,CCOC(=O)CSc1nnc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(C)cc2)n1,'=',10100.0
CHEMBL1288565,Cc1cc(Cl)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2,'=',51.0
CHEMBL346470,O=C(NNc1ccccc1)c1ccc(Cl)cc1,'=',330.0
CHEMBL327150,CCOc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,'=',7.0
CHEMBL17064,CC(C)(C)c1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)s1,'=',110.0
CHEMBL276052,O=c1c2ccccc2c(S(=O)(=O)c2ccccc2)c(O)n1Cc1ccccc1,'=',140.0
CHEMBL3099221,CC(C)(C)c1cc(/C=N/NC(=O)c2ccccc2)c(O)c(C(C)(C)C)c1,'=',6490.0
CHEMBL316455,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccc(F)cc2CS3)cc1,'=',40.0
CHEMBL146773,CS(=O)(=O)Nc1cc2c(cc1Nc1ccc(F)cc1F)C(=O)CC2,'=',1000.0
CHEMBL1950017,Cc1ccnc(C(=O)c2[nH]c3ccc(F)cc3c2CC(=O)O)c1,'=',5.68
CHEMBL148157,CS(=O)(=O)Nc1cc2c(cc1Sc1cscn1)C(=O)CC2,'>',10000.0
CHEMBL42121,CCS(=O)(=O)c1ccc(-n2cccc2-c2ccc(F)cc2)cc1,'>',100000.0
CHEMBL30011,COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(Cl)cc2)cc1,'=',750.0
CHEMBL70158,CS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccccc2F)cc1,'=',660.0
CHEMBL304560,NS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(Cl)c(Cl)c2)cc1,'=',399.94
CHEMBL303023,Cc1cccc(-n2c(-c3ccc(S(N)(=O)=O)cc3)c(C)oc2=O)c1,'=',930.0
CHEMBL42409,Cc1c(C(=O)C(F)(F)F)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,'=',120.23
CHEMBL28636,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F,'=',50.12
CHEMBL432945,COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)CC3(CC3)C2)cc1,'=',1.0
CHEMBL45192,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc(Cl)cc2)cc1,'=',10.0
CHEMBL5189985,CC(C)=CCC/C(C)=C/CCC1=C[C@]2(OC1=O)c1cc(O)ccc1OC(=O)[C@@]2(CCC=C(C)C)CC(=O)c1cc(O)ccc1O,'=',1290.0
CHEMBL5202074,CC(C)=CCCC1=C[C@]2(OC1=O)c1cc(O)ccc1OC(=O)[C@@]2(CC/C=C(\C)CCC=C(C)C)CC(=O)c1cc(O)ccc1O,'=',1290.0
CHEMBL91258,CS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)cc3Cl)CC3(CC3)C2)cc1,'=',33.11
CHEMBL17069,CS(=O)(=O)c1ccc(-c2sc(-c3ccccc3Cl)nc2-c2cccs2)cc1,'=',57.0
CHEMBL3402600,CCCNC(=O)Cc1cc(-c2ccc(S(N)(=O)=O)cc2)n(-c2cccc(F)c2)c1C,'=',5780.0
CHEMBL49606,COc1ccc(N2CC(c3ccc(S(C)(=O)=O)cc3)=C(c3ccc(F)cc3)C2=O)cc1,'=',1200.0
CHEMBL303870,COC(=O)c1cc(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(F)cc2)s1,'=',70.0
CHEMBL563262,O=S1(=O)CCCCCNc2nc(cc(C(F)(F)F)n2)-c2ccc1cc2,'>',10000.0
CHEMBL539663,CCC(C)Nc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1,'=',2.0
CHEMBL538418,CCCCNc1nc(-c2ccc(S(N)(=O)=O)cc2)cc(C(F)(F)F)n1,'<',1.4
CHEMBL560887,Cc1ccc(Nc2nc(-c3ccc(S(C)(=O)=O)cc3)cc(C(F)(F)F)n2)cc1,'=',11.0
CHEMBL550069,CS(=O)(=O)c1ccc(-c2cnc(CC3CCCCC3)nc2-c2ccc(F)cc2)cc1,'=',12.0
CHEMBL93372,CC(=O)Oc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)COC2=O)cc1,'=',1.26
CHEMBL570773,CS(=O)(=O)c1ccc(-c2cc(C(=O)O)nc(NC3CCCCC3)n2)cc1,'>',10000.0
CHEMBL338705,Cc1cc(=O)c(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,'=',1070.0
CHEMBL3264690,CCc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,'=',3800.0
CHEMBL1766293,CS(=O)(=O)c1ccc(-n2nc(CNC(=O)Nc3ccc(C(F)(F)F)cc3)cc2-c2ccccc2)cc1,'>',10000.0
CHEMBL1766283,NS(=O)(=O)c1ccc(-n2nc(CCCNC(=O)Nc3ccccc3)cc2-c2ccccc2)cc1,'>',10000.0
CHEMBL471104,CC/C(=C\c1cc(O)cc(O)c1)c1ccc(N(C)C)cc1,'=',14800.0
CHEMBL470938,CC/C(=C\c1ccc(N(C)C)cc1)c1cc(O)cc(O)c1,'=',2200.0
CHEMBL489489,C/C(=C\c1ccc(N(C)C)cc1)c1cc(O)cc(O)c1,'=',1740.0
CHEMBL80405,NS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)c3ccccc3C2)cc1,'=',5.0
CHEMBL143781,CS(=O)(=O)Nc1cc2c(cc1Sc1c(F)cccc1F)C(=O)CC2,'=',100.0
CHEMBL3885367,COc1ccc2c(c1)c(CC(=O)NCCCCCCC(=O)NO)c(C)n2C(=O)c1ccc(Cl)cc1,'=',330.0
CHEMBL358295,COc1ccc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)cc1,'=',100.0
CHEMBL4169030,COc1ccc2c(c1)c1c(n2Cc2ccc(Cl)cc2)CC(C)(C)CC1=O,'=',910.0
CHEMBL322132,CC1(C)OC(=O)C(Oc2cccc(F)c2)=C1c1ccc(S(C)(=O)=O)cc1,'=',70.0
CHEMBL421259,Cc1cc(C)n2nc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)c2n1,'=',154.0
CHEMBL489702,CS(=O)(=O)c1ccc(-c2ssc(=S)c2-c2ccc(F)cc2)cc1,'>',50000.0
CHEMBL3735002,COc1cccc(C2CC(c3ccc(S(C)(=O)=O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)c1,'=',1760.0
CHEMBL345018,CCCCC#CCSc1ccccc1OC(C)=O,'=',800.0
CHEMBL44101,Cc1c(CO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,'=',3880.0
CHEMBL3734939,CS(=O)(=O)c1ccc(C2=NN(c3ccc(C(=O)O)cc3)C(c3ccccc3)C2)cc1,'=',980.0
CHEMBL3736416,COc1ccc(C2CC(c3ccc(S(C)(=O)=O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1OC,'=',1980.0
CHEMBL43265,CS(=O)(=O)c1ccc(-n2cc(CF)nc2-c2ccc(Cl)cc2)cc1,'=',407.38
